,Fecha,Operador,Detalles de Ruta,Tipo de aeronave accidentada,Pasajeros,Tripulacion,Pasajeros Fallecidos,Tripulantes Fallecidos,Muertos en tierra,Total de personas a bordo
1604,1956-12-22,JAT Yugoslav Airlines,Wien - Munchen,Convair CV-340-58,27,3,1,2,0,30
1605,1956-12-22,Linee Aeree Italiane,Rome - Milan,Douglas DC-3,17,4,17,4,0,21
1606,1956-12-31,Military - U.S. Air Force,Charleston - Hamilton - Horta - Lisbon - Tripoli - Dhahran,Lockheed C-121C Super Constellation,31,7,12,0,0,38
1607,1957-01-06,American Airlines,Joplin - Owasso,Convair CV-240-0,7,3,1,0,0,10
1608,1957-01-11,Lineas Aereas del Estado,Buenos Aires - Mar Del Plata - Mendoza,Vickers 615 Viking 1B,29,4,15,2,1,33
1609,1957-01-23,Lanica,San Carlos - Managua,Douglas DC-3,13,3,13,3,0,16
1610,1957-01-29,Air France,Tunis - Paris,SNCASE SE.2010 Armagnac,60,10,1,1,0,70
1611,1957-01-31,Douglas Aircraft,Santa Monica - Santa Monica,Douglas DC-7B / U.S. Air Force F-89J,0,6,0,5,3,6
1612,1957-02-01,Northeast Airlines,New York City - Miami,Douglas DC-6A,95,6,21,0,0,101
1613,1957-02-22,Military - U.S. Air Force,"Kimpo AB - Tokyo, Japan",Douglas C-124C,149,10,19,3,0,159
1614,1957-03-02,Alaska Airlines,Fairbanks - Seattle,Douglas C-54B,2,3,2,3,0,5
1615,1957-03-04,Japanese Air Force,Na dato,Curtiss C-46D-15--CU,15,2,15,2,0,17
1616,1957-03-05,Military -Royal Air Force,Drayton - Multa,Blackburn Beverley C Mark 1,17,5,15,3,2,22
1617,1957-03-09,AVIANCA,Condoto - Buenaventura - Cali,Douglas DC-3,12,3,12,3,0,15
1618,1957-03-14,British European Airways,Amsterdam - Manchester,Vickers Viscount 701,15,5,15,5,2,20
1619,1957-03-17,Military - Philippine Air Force,Cebu - Manila,Douglas C-47-A-75-DL Skytrain,22,3,21,3,0,25
1620,1957-03-18,Lloyd Aereo Boliviano,Cochabamba - Oruro,Douglas DC-3,16,3,16,3,0,19
1621,1957-03-22,Military - U.S. Air Force,Travis AFB - Tokyo,Boeing C-97C,57,10,57,10,0,67
1622,1957-04-07,Varig,Bage - Porto Alegra,Curtiss C-46A-45-CU,35,5,35,5,0,40
1623,1957-04-08,Air France,El Oued - Biskra - Alger - Marseille - Paris,Douglas DC-3,30,4,30,4,0,34
1624,1957-04-10,REAL,Rio de Janerio - Sao Paulo,Douglas DC-3,26,4,23,3,0,30
1625,1957-04-15,Transportes Aéreos Mexicanos,Medrida - Mexico City,Consolidated B-24J,0,3,0,3,1,3
1626,1957-04-17,Military -Royal Air Force,"Aqaba AFB - Habbaniya, Iraq",Vickers Valetta C-Mk.1,21,3,21,3,0,24
1627,1957-04-20,Air France,"Tehran, Iran - Istanbul, Turkey",Lockheed Super Constellation,0,0,1,0,0,0
1628,1957-05-01,Eagle Aviation,Blackbushe - Tripoli,Vickers Viking 1B,30,5,29,5,0,35
1629,1957-05-05,Indian Airlines,Silhcar - Calcutta,Douglas C-47A,0,3,0,1,0,3
1630,1957-05-09,Aviaco,Santiago de Compostella - Madrid,Bristol 170 Freighter,32,5,32,5,0,37
1631,1957-05-13,U.S. Overseas Airways,Broughton Island - Narsarsuaq,Douglas DC-4,0,3,0,2,0,3
1632,1957-05-13,Indian Airlines,Training,Douglas DC-3,0,2,0,2,3,2
1633,1957-05-13,Lineas Aereas del Estado,San - Carlos,Vickers 615 Viking 1B,11,5,11,5,0,16
1634,1957-06-14,LOT Polish Airlines,Warsaw - Moscow,Ilyushin P-14,8,5,5,4,0,13
1635,1957-06-18,Swissair,Training,Douglas C-47B,0,9,0,9,0,9
1636,1957-06-22,Capital Airlines,Training,Douglas C-47A,0,3,0,3,0,3
1637,1957-06-23,Pacific Western,Port Hardy - Vancouver,Douglas DC-3,15,3,12,2,0,18
1638,1957-06-24,Adastra Airways,Na dato,L-Hudson,0,0,0,0,0,0
1639,1957-07-01,Pakistan International Airlines,Chittagong - Dhaka,Douglas DC-3,20,4,20,4,0,24
1640,1957-07-03,Kenting Air,Great Whale River – Val-d’Or,Lockheed L-414 Hudson,2,2,2,2,0,4
1641,1957-07-16,KLM Royal Dutch Airlines,Mokmer - Manila,Lockheed 1049C Super Constellation,59,9,49,9,0,68
1642,1957-07-16,Military - United States Air Force,"Clark Field, Philippines - Taipei, Taiwan",Douglas C-47A-90 (DC-3),9,7,9,7,0,16
1643,1957-07-25,Western Airlines,Minneapolis -- Salt Lake - Cedar City - Las Vegas- LA,Convair CV-240,13,3,1,0,0,16
1644,1957-08-11,Maritime Central Airways,Reykjavík - Montreal,Douglas DC-4,73,6,73,6,0,79
1645,1957-08-15,Aeroflot,Riga - Copenhagen,Ilyushin IL-14P,18,5,18,5,0,23
1646,1957-08-20,Indamer,Supply mission,Douglas DC-3,0,8,0,8,0,8
1647,1957-08-29,Sahsa Airlines,Catacamas - Juticalpa - Tegucigalpa,Douglas DC-3,9,3,9,3,0,12
1648,1957-09-03,Avensa,Maiquetia - Barinas,Douglas DC-3,5,3,5,3,0,8
1649,1957-09-15,Northeast Airlines,Martha's Vineyard - New Bedford,Douglas DC-3,21,3,10,2,0,24
1650,1957-09-18,REAL,San Pablo - Porto Alegre - Montevideo,Convair CV-440-62,30,5,0,1,0,35
1651,1957-09-27,èkoda (India) Ltd,Bombay - Indore,Let Aero 45S,0,3,0,3,0,3
1652,1957-09-28,British European Airways,14099,de Havilland DH-114 Heron,0,3,0,3,0,3
1653,1957-10-01,Aeroflot,Irkutsk - Chita,Ilyushin IL-12,22,5,22,5,0,27
1654,1957-10-03,Lebanese International Airways,Beirut - Kuwait City,Curtiss C-46A-45-CU,23,4,23,4,0,27
1655,1957-10-18,Varig,Porto Alegre - Sao Paulo,Douglas C-47A,0,2,0,2,0,2
1656,1957-10-23,British European Airways,London - Belfast,Vickers 802 Viscount,5,2,5,2,0,7
1657,1957-10-28,Iberia Airlines,Tanger - Madrid,Douglas DC-3,17,4,17,4,0,21
1658,1957-10-30,Transportes Aereos Mexicanos,test flight,Fairchild C-82A,0,3,0,3,0,3
1659,1957-11-03,Herfurtner Company,Düsseldorf - Reykjavik - New York,Douglas DC-4,3,7,0,6,1,10
1660,1957-11-04,TAROM,Bucharest - Kiev - Moscow,Ilushin Il-14,10,6,1,3,0,16
1661,1957-11-06,Bristol Aeroplane Co.,Test flight,Bristol Britannia 175,0,15,0,15,0,15
1662,1957-11-08,Pan American World Airways,San Fransisco - Honolulu,Boeing - 377-10-29 Stratocruiser,36,8,36,8,0,44
1663,1957-11-15,Aquilla Airways,thampton - Lisbon - Funchal,Short Solent 3 (flying boat),50,8,35,8,0,58
1664,1957-11-15,Aviaco,Barcelona - Palma de Mallorca,de Havilland DH-114 Heron 2D,2,2,2,2,0,4
1665,1957-11-21,Straits Air Freight Express,Paraparaumu - Timaru,Bristol 170 Freighter 31,2,2,2,2,0,4
1666,1957-12-08,Aerolineas Argentinas,Buenos Aires - San Carlos,Douglas DC-4,55,6,55,6,0,61
1667,1957-12-10,Northern Wings,Seven Islands - Jeannine Lake,Douglas C-47A,7,3,3,0,0,10
1668,1957-12-11,Philippine Air Lines,Ozamis City - Pagadian,de Havilland Canada DHC-3 Otter,11,1,1,1,0,12
1669,1957-12-18,Aeroflot,Khabarovsk - Magdagachi - Irkutsk - Moscow,Ilyushin IL-12,22,5,22,5,0,27
1670,1957-12-23,Scottish Airlines,Malta - London,Avro 685 York C-1,0,4,0,4,0,4
1671,1957-12-23,Military - U.S. Navy,Na dato,Lockheed WV-2,19,4,16,3,0,23
1672,1957-12-31,Aerolineas Argentinas,Buenos Aires - Rosario - Corrientes,Short Sunderland,44,6,1,8,0,50
1673,1958-01-16,Cruzeiro,Na dato,Fairchild C-82A,0,3,0,3,0,3
1674,1958-01-20,TAM (Bolivia),Tipuani - La Paz,Douglas DC-3,8,3,8,3,0,11
1675,1958-02-01,Loide Aéreo Nacional,Rio de Janerio - Fortaleza,Douglas DC-4,68,5,3,2,0,73
1676,1958-02-01,Military - U.S.  Air Force / Military - U.S. Navy,Long Beach - McGuire AFB,Douglas C-118A / Lockheed P2V-5F,35,6,35,6,1,41
1677,1958-02-06,British European Airways,Belgrade - Munich - Manchester,Airspeed Ambassador AS-57,38,6,21,2,0,44
1678,1958-02-15,Military - US Air Force,Ramstein - Naples - Turkey,Douglas VC-47A,14,2,14,2,0,16
1679,1958-02-19,Réseau Aérien Interinsulaire,"Papeete, French Polynesia - Raiatea",Consolidated PBY-5A  Catalina,12,3,12,3,0,15
1680,1958-02-19,KLM Royal Dutch Airlines,Na dato,Douglas DC-6B,13,8,0,1,0,21
1681,1958-02-20,Military - U.S. Navy,Argentina - Azores,Lockheed WV-2,0,22,0,22,0,22
1682,1958-02-27,Silver City Airways,Isle of Man - Manchester,Bristol 170 Freighter 21,39,3,35,0,0,42
1683,1958-03-07,Misrair,Athens - Cairo,Vickers 628 Viking 1B,22,4,4,4,0,26
1684,1958-03-07,Military - U.S. Marine Corps/Military - U.S. Marine Corps,Subic Bay - Naha,Fairchild R4Q / Dougas AD-6 skyraider,19,7,19,7,0,26
1685,1958-03-22,Private,Los Angeles - New York,Lockheed 18 Lodestar,2,2,2,2,0,4
1686,1958-03-24,Indian Airlines,Simrla - Kathmandu,Douglas DC-3,16,4,16,4,0,20
1687,1958-03-25,Braniff Airlines,Dallas - Miami - Panama City - Rio de Janeiro,Douglas DC-7-C,19,5,9,0,0,24
1688,1958-03-27,Military - U.S. Air Force/Military - U.S. Air Force,San Antionio - OK City / Wichita Falls - Forth Worth,Douglas C-124C / Fairchild C-119C,13,5,13,5,0,18
1689,1958-04-02,Transportes Aereos Orientales,Quito - Esmeraldas,Junkers JU-52/3m,12,2,3,0,0,14
1690,1958-04-06,Capital Airlines,New York - Detroit - Saginaw - Chicago,Vickers Viscount 745D,44,3,44,3,0,47
1691,1958-04-07,AREA,Guayaquil - Quito,Douglas DC-3,29,3,29,3,0,32
1692,1958-04-14,Aviaco,Zaragoza - Barcelona,de Havilland DH-114 Heron 2D,14,2,14,2,0,16
1693,1958-04-21,United Air Lines / Military - U.S. Air Force,Los Angeles - New York City,Douglas DC-7 / F-100F,42,7,42,7,0,49
1694,1958-05-15,Pakistan International Airlines,Dehli - Karachi,Convair CV-240-7,32,6,17,4,2,38
1695,1958-05-16,British European Airways,Na dato,Douglas C-47A,0,3,0,3,0,3
1696,1958-05-18,Sabena,Brussels - Lisbon - Léopoldville,Douglas DC-7C,60,9,56,9,0,69
1697,1958-05-20,Capital Airlines / Military - Air National Guard,Pittsburgh - Baltimore,Vickers Viscount 745D / T-33A,7,6,7,5,0,13
1698,1958-05-25,Dan-Air Services,Karachi - Dehli,Avro 685 York C-1,0,5,0,4,0,5
1699,1958-05-31,Paraense Transportes Aéreos,Rio de Janeiro - Belém,Curtiss C-46D,0,4,0,4,0,4
1700,1958-05-31,Air France,Algier - Colomb-Bechar - Tindouf,Douglas DC-3,12,3,12,3,0,15
1701,1958-06-02,Pan American World Airways,San Francisco - Singapore,Boeing 377 Stratocruiser 10-26,49,8,1,0,0,57
1702,1958-06-02,Aeronaves de Mexico,Guadalajara - Mexico City,Lockheed 749A Constellation,38,7,38,7,0,45
1703,1958-06-04,Capital Airlines,Training,Douglas DC-3,0,3,0,1,0,3
1704,1958-06-09,Aeroflot,Okhotsk - Magadan,Ilyushin IL-12,20,4,20,4,0,24
1705,1958-06-16,Cruzeiro,Florianopolis - Curitiba,Convair CV-440-59,21,5,16,5,0,26
1706,1958-06-25,Indian Airlines,Mohanbari - Damroh,Douglas C-47A,4,3,3,2,0,7
1707,1958-06-27,Military - U.S. Air Force,Westover AFB - London,Boeing KC-135A,8,7,8,7,0,15
1708,1958-07-09,Indian Airlines,Agartala - Dhaka,Douglas C-47A,0,3,0,3,0,3
1709,1958-08-09,Central African Airways,Wadi Halfa - Benina,Vickers Viscount 748D,47,7,32,4,0,54
1710,1958-08-11,Loide Aéreo Nacional,Manaus - Belem,Douglas DC-4,5,6,4,6,0,11
1711,1958-08-12,All Nippon Airways,Tokyo - Nagoya,Douglas DC-3,30,3,30,3,0,33
1712,1958-08-14,KLM Royal Dutch Airlines,Amsterdam - Shannon - Gander - New York,Lockheed 1049H Super Constellation,91,8,91,8,0,99
1713,1958-08-15,Northeast Airlines,New York City - Nantucket,Convair CV-240-2,31,3,22,3,0,34
1714,1958-08-15,Aeroflot,Khabarovsk - Irkutsk,Tupolev TU-104-A,54,10,54,10,0,64
1715,1958-09-02,Military - U.S. Air Force,Survey flight,Lockheed C-130A-II Hercules,0,17,0,17,0,17
1716,1958-09-02,Military - U.S. Air Force,Guam - Clark AB,Douglas C-124C Globemaster,12,7,12,7,0,19
1717,1958-09-02,Independent Air Travel,"London, England - Nice, France",Vickers 621 Viking 1,0,3,0,3,4,3
1718,1958-09-05,Loide Aereo Nacional,Paraiba - Rio de Janerio,Curtiss C-46A-CU,14,4,12,2,0,18
1719,1958-09-07,Aeroflot,Frunze - Aktyubinsk - Uralsk - Moscow,Aeroflot,22,5,22,5,0,27
1720,1958-09-08,Military - U.S. Air Force / U.S. Air Force,Training,Boeing B-52 / Boeing B-52,0,16,0,13,0,16
1721,1958-09-09,Flying Tiger Line,Travis - Hickam - Wake Island - Tachikawa,Lockheed L-1049H Super Constellation,2,6,2,6,0,8
1722,1958-09-19,Military - U.S. Air Force,Evreux - Spangdahlem,Lockheed C-130A Hercules,0,15,0,15,0,15
1723,1958-09-19,Aeroflot,Magadan - Okhotsk - Khabarovsk,Ilyushin IL-12,24,4,24,4,0,28
1724,1958-09-29,Middle East Airlines,Beirut - Rome - London,Avro 685 York I,0,5,0,5,0,5
1725,1958-10-09,Military - U.S. Air Force,Ogden Hill AFB - McChord AFB,Fairchild C-123 Provider,14,5,14,5,0,19
1726,1958-10-14,Linea Aeropostal Venezolana,Panama City - Maracaibo,Lockheed 1049E Super Constellation,17,6,17,6,0,23
1727,1958-10-15,Military - TAM (Bolivia),Fortin Campero - Tarija,Douglas C-47A,17,3,17,3,0,20
1728,1958-10-17,Aeroflot,Peking - Moscow,Tupolev TU-104A,71,9,71,9,0,80
1729,1958-10-18,Military - U.S. Navy,"Patuxent River, NAS - Argentia,NAS",Lockheed WV-2 Super Constellation,0,0,0,0,0,29
1730,1958-10-22,British European Airways,London - Napoli,Vickers Viscount 701C,26,5,26,5,0,31
1731,1958-11-01,Cubana de Aviacion,Miami - Varadero,Vickers Viscount 755D,16,4,13,4,0,20
1732,1958-11-03,Yemen Airlines,Rome - Belgrade,Douglas C-47-DL,4,4,4,4,0,8
1733,1958-11-08,TAM (Bolivia),San Borja - La Paz,Douglas DC-3,0,3,0,3,0,3
1734,1958-11-09,ARTOP Aerotopografica LDA,Cabo Ruivo - Funchal,Martin Mariner,30,6,30,6,0,36
1735,1958-11-16,Capitol Airways,"Denver - Ogden Hill AFB, Utah",Curtiss C-46F,0,2,0,2,0,2
1736,1958-12-04,Aviaco,Vigo - Madrid,SNCASE Languedoc,16,5,16,5,0,21
1737,1958-12-23,Aeroflot,Ashgabat - Tashkent,Ilyushin IL-14,15,6,15,6,0,21
1738,1958-12-24,BOAC,Test,Bristol 175 Britannia 312,9,3,7,2,0,12
1739,1958-12-26,Union Aeromaritime de Transport,Johannesberg - Salisbury - Brazzaville - Nice - Paris,Douglas DC-6B,63,7,3,0,0,70
1740,1958-12-30,VASP,Rio de Janeiro - Sao Paulo,Saab Scandia,33,4,17,4,0,37
1741,1959-01-06,Sahsa Airlines,Copan - Nuovo Octopeque,Douglas DC-3,2,3,2,3,0,5
1742,1959-01-08,Southeast Airlines,Nashville - Knoxville - Tri-City Aport,Douglas DC-3,7,3,7,3,0,10
1743,1959-01-11,Lufthansa,Hamburg-Frankfurt-Paris-Lisbon-Dakar-Senegal-Rio Janerio,Lockheed L 1049G Super Constillation,29,10,29,7,0,39
1744,1959-01-14,California Air Freight,Burbank - Seattle,Curtiss C-46F,0,2,0,2,0,2
1745,1959-01-16,Austral Lineas Aeras (Argentina),Buenos Aires - Mar del Plata,Curtiss C-46A-50-CU,47,5,46,5,0,52
1746,1959-01-18,Aeroflot,Voronezh - Stalingrad,Ilyushin IL-14P,20,5,20,5,0,25
1747,1959-01-21,Linea Expresa Bolivar,Mérida - Lagunillas - Maracaibo,Curtiss C-46D-15-CU,2,2,2,2,0,4
1748,1959-01-22,Air Jordan,Jerusalem - Amman,Convair CV-240-2,11,4,6,4,0,15
1749,1959-01-27,Air Charter,England to Australia,Avro 688,0,6,0,2,0,6
1750,1959-02-01,General Airways,"Pueblo, CO - San Antoonio, TX",Douglas DC-3,30,2,1,2,0,28
1751,1959-02-03,Dwyer Flying Service - Private Charter,Mason City - Fargo,Beechcraft Bonanza 35,3,1,3,1,0,4
1752,1959-02-03,American Airlines,Chicago - New York City,Lockheed  188A Electra,68,5,63,2,0,73
1753,1959-02-17,Turkish Airlines (THY),Ankara - Rome -  London,Vickers Viscount 794D,16,8,9,5,0,24
1754,1959-02-18,Southern Cross Airways,Arica - Puerto Suarez,Curtiss C-46A,0,5,0,5,0,5
1755,1959-03-05,TACA,Las Mercedes - Tegucigalpa,Vickers Viscount 763,15,4,13,2,0,19
1756,1959-03-12,Indian Airlines,Jorhat - Noklok - Jorhat,Douglas C-47A,4,3,2,3,0,7
1757,1959-03-13,Aviaco,Palma de Mallorca - Mahon,Bristol 170 Freighter 21E,15,3,1,0,0,18
1758,1959-03-29,Union Aeromaritime de Transport,Berbérati - Bangui - Bambari,Nord 2501 Noratlas,5,4,5,4,0,9
1759,1959-03-29,Indian Airlines,Calcutta - Agartala - Silchar - Imphal,Douglas DC-3,20,4,20,4,0,24
1760,1959-03-30,Riddle Airlines,"Orlando, FL - Atlanta, GA",Curtiss C-46A,0,2,0,2,0,2
1761,1959-04-17,Tigres Voladores,Mexicale - Guaymas,Curtiss C-46F-1-CU,21,5,21,5,0,26
1762,1959-04-23,Air Charter,London - Ankara - Bahrain,Avro 688 Super Trader,0,12,0,12,0,12
1763,1959-04-29,Iberia Airlines,Barcelona - Madrid,Douglas DC-3,25,3,25,3,0,28
1764,1959-05-02,Austria-Flugdienst,Palma de Mallorca - Wien,Douglas DC-3,2,3,2,3,0,5
1765,1959-05-12,Capital Airlines,New York City - Atlanta,Vickers Viscount 745D,27,4,27,4,0,31
1766,1959-05-12,Capital Airlines,Pittsburg - Charleston,Lockheed C-69 Constellation,38,6,1,1,0,44
1767,1959-05-13,Transportes Aereos Peruanos,Lima - Pucallpa,Curtiss C-46A,10,2,10,2,0,12
1768,1959-05-15,Aerolineas Argentinas,Mar del Plata - Bahia Blanca,Douglas DC-3,6,4,6,4,0,10
1769,1959-05-21,Lineas Aéreas Interpolar,Miami - Panama City - Talara - Arica,Curtiss C-46A-50-CU,4,4,4,4,0,8
1770,1959-06-01,Aerolineas Nacionales,Na dato,Curtiss C-46,55,5,55,5,0,60
1771,1959-06-05,Militiary - US Air Force,Reconnaissance,Boeing RC-135E,0,0,0,0,0,19
1772,1959-06-12,Tranair,Na dato,Noorduyn Norseman,7,1,7,1,0,8
1773,1959-06-23,AVIANCA,Bogota - Lima,Douglas DC-4,10,4,10,4,0,14
1774,1959-06-26,Trans World Airlines,Milan - Paris,Lockheed 1649A Starliner,59,9,59,9,0,68
1775,1959-06-30,Military - U.S. Air Force,Na dato,North American F-100D-25NA,0,1,0,0,17,1
1776,1959-07-15,PAS,Kuwait City - Tehran,Avro 685 York,27,5,27,5,0,32
1777,1959-08-03,Kalinga Airlines,Mohanbari - Along,Douglas DC-3,3,3,3,3,0,6
1778,1959-08-14,Pakistan International Airlines,Training,Vickers 815 Viscount,0,3,0,2,0,3
1779,1959-08-15,American Airlines,Training,Boeing 707-123,0,5,0,5,0,5
1780,1959-08-19,Transair,Barcelona - London,Douglas DC-3,29,3,29,3,0,32
1781,1959-08-27,Aerolineas Argentinas,Buenos Aires - Asunción,de Havilland DH-106 Comet 4,44,6,1,1,0,50
1782,1959-09-02,Aaxico Airlines,"Abilene, TX - Forth Worth, TX",Curtiss C-46A,0,2,0,2,0,2
1783,1959-09-08,Mexicana,Mexico City - Merida,Douglas DC-3,13,3,1,0,0,16
1784,1959-09-12,Pan American World Airways,San Salvador - Miami,Douglas DC-4,0,3,0,3,0,3
1785,1959-09-23,VASP,Sao Paulo - Rio de Janeiro,Saab Scandia 90A-1,16,4,16,4,0,20
1786,1959-09-24,Reeve Aleutian Airlines,Shemya - Cold Bay - Adak - Anchorage,Douglas C-54B,11,5,11,5,0,16
1787,1959-09-24,T.A. Intercontinentaux (France),Paris - Bordeaux - Bamako - Abidjan,Douglas DC-7C,56,9,45,9,0,65
1788,1959-09-29,Braniff Airlines,Houston - Dallas,Lockheed 188A Electra,28,6,28,6,0,34
1789,1959-10-06,Kappel-Van Eyck Airways,"Paramaribo, Suriname - Paloemeu, Suriname",Aero Commander AC 520,0,2,0,2,0,2
1790,1959-10-23,Aeroflot,Baku - Moscow,Ilyushin IL-14P,23,5,23,5,0,28
1791,1959-10-26,Pacific Air Lines,Los Angeles - Oxnard - Santa Maria - Paso Robles,Douglas C-47A-DL,17,2,0,1,1,19
1792,1959-10-30,Piedmont Airlines,"Washington DC - Charlottsville, VA",Douglas DC-3,24,3,23,3,0,27
1793,1959-10-30,Olympic Airways,Athens - Thessaloniki,Douglas DC-3,15,3,15,3,0,18
1794,1959-11-04,Wheeler Airlines,Montreal - Hall Lake,Douglas C-54A,0,5,0,5,0,5
1795,1959-11-16,Aeroflot,Moscow - Kiev - Lvov,Antonov AN-10,32,8,32,8,0,40
1796,1959-11-16,National Airlines,Tampa - New Orleans,Douglas DC-7B,36,6,36,6,0,42
1797,1959-11-21,Ariana Afghan Airlines,Beirut - Tehran,Douglas DC-4,22,5,19,5,0,27
1798,1959-11-24,Trans World Airlines,Chicago - Denver - Los Angeles,Lockheed L-1049H Super Constellation,0,3,0,3,8,3
1799,1959-12-01,Allegheny Airlines,Harrisburg - Willamsport,Martin 202,22,4,21,4,0,26
1800,1959-12-08,Sociedad Aeronautica Medellin,San Andres Island - Cartagena,Curtiss C-46A,42,3,42,3,0,45
1801,1959-12-13,Aeroflot,Kabul - Tashkent,Ilyushin IL-18,24,5,24,5,0,29
1802,1959-12-17,California Aircraft,Juneau - Annette Island,Consolidated PBY-5A Catalina,0,3,0,3,0,3
1803,1959-12-21,Alitalia,Training,Vickers 785D Viscount,0,2,0,2,0,2
1804,1959-12-22,VASP,Rio de Janeiro - Sao Paulo,Vickers Viscount 827 / Fokker T-21,26,6,26,6,10,32
1805,1959-12-24,Garuda Indonesia Airlines,Palembang - Jakarta,Douglas C-47A,0,2,0,1,0,2
1806,1959-12-31,Lloyd Aereo Boliviano,San José de Chiquitos - La Paz,Douglas DC-3,7,4,7,4,0,11
1807,1960-01-03,Indian Airlines,Na dato,Douglas C-47A,5,4,5,4,0,9
1808,1960-01-06,National Airlines,New York - Miami,Douglas DC-6B,29,5,29,5,0,34
1809,1960-01-10,Military - U.S. Army,Misurata - Benghazi,de Havilland Canada U-1A Otter,9,1,9,1,0,10
1810,1960-01-18,Capital Airlines,Washington D.C. - Norfolk,Vickers Viscount 745D,46,4,46,4,0,50
1811,1960-01-19,Scandinavian Airlines (SAS),Istanbul - Ankara,Sud Aviation Caravelle 1,35,7,35,7,0,42
1812,1960-01-21,AVIANCA,Miami - Montigo Bay,Lockheed 1049E Super Constellation,39,7,35,2,0,46
1813,1960-01-26,Transportes Aéreos de Timor,Darwin - Baucau,de Havilland DH-114 Heron 2D,7,2,7,2,0,9
1814,1960-02-05,Lloyd Aereo Boliviano,Cochabamba - La Paz,Douglas DC-4,55,4,55,4,0,59
1815,1960-02-25,REAL / Military - U.S. Navy,Campos - Rio de Janeiro,Douglas DC-3 / USN R4-D6,53,11,50,11,0,64
1816,1960-02-26,Aeroflot,Moscow - Kiev - Lviv,Antonov 10A,25,8,24,8,0,33
1817,1960-02-26,Alitalia,Rome - Shannon - Gander -New York City,Douglas DC-7C,40,12,23,11,0,52
1818,1960-03-15,Agencia Interamericana de Aviada,Aracacuara - Villavicencio,Consolidated PBY-5A Catalina,10,3,4,2,0,13
1819,1960-03-16,All Nippon Airways,Tokyo - Nagoya,Douglas DC-3,35,5,3,2,0,40
1820,1960-03-17,Northwest Orient Airlines,Chicago - Miami,Lockheed 188C Electra,57,6,57,6,0,63
1821,1960-03-19,SAMSA,San Andres - Medellin,Curtiss C-46,42,4,22,3,0,46
1822,1960-04-05,Lanica,Siuna - Bonanza,Curtiss C-46A-40-CU,14,4,1,1,0,18
1823,1960-04-12,Cruzeiro,Jaguarão - Rio Grande - Pelotas - Porto Alegre,Douglas DC-3,19,3,8,2,0,22
1824,1960-04-14,Military - Royal Thai Air Force,Taipei - Bangkok,Douglas DC-4,0,0,0,0,0,18
1825,1960-04-18,Military - U.S. Air Force,Dover-Stephenville - Lajes - Mildenhall,Douglas C-124C Globemaster,0,9,0,9,0,9
1826,1960-04-19,Lloyd Aereo Colombiano,Miami - Medellin - Bogota,Curtiss C-46,44,7,31,6,0,51
1827,1960-04-20,Piedmont Airlines / Private,"Cincinnati, OH - Hickory, NC",Fairchild F-27 / Cessna 310,39,5,3,1,0,44
1828,1960-04-22,Sobelair SA (Belgium),Brussels - Rome - Cairo - Bunia,Douglas C-54B,28,7,28,7,0,35
1829,1960-04-28,Linea Aeropostal Venezolana,Maiquetia - Calabozo,Douglas DC-3,9,4,9,4,0,13
1830,1960-05-15,Balair,Niamey - Khartoum,Douglas DC-4-1009,5,7,5,7,0,12
1831,1960-05-18,Transamerican Air Transport,Buenos Aires - Santiago de Chile - Lima,Curtiss C-46,5,4,5,4,0,9
1832,1960-05-23,Delta Air Lines,Training,Convair CV-880,0,4,0,4,0,4
1833,1960-06-10,Aeroflot,Kutaisi - Rostov-on-Don,Ilyushin IL-14P,24,7,24,7,0,31
1834,1960-06-10,Trans Australia Airlines,Rockhampton - MacKay,Fokker F-27 Friendship 100,25,4,25,4,0,29
1835,1960-06-14,Pacific Northern Airlines,Cordova - Anchorage,Lockheed 749A-79-32 Constellation,9,5,9,5,0,14
1836,1960-06-24,REAL,Belo Horizonte - Rio de Janeiro,Convair CV-340-62,49,5,49,5,0,54
1837,1960-07-06,Military - U.S. Navy,Na dato,Goodyear ZPG-3W (airship),0,0,0,0,0,21
1838,1960-07-10,Gulf Aviation (Kalinga Airways),Bahraïn - Doha - Sharjah,Douglas DC-3,16,4,16,4,0,20
1839,1960-07-11,Military - U.S. Misson,Bogota - Quito,Douglas C-47B-DK,14,4,14,4,0,18
1840,1960-07-14,Northwest Orient Airlines,Okinawa - Manila,Douglas DC-7C,51,7,1,0,0,58
1841,1960-07-15,Ethiopian Airlines,Bulchi - Jimma,Douglas DC-3,8,3,0,1,0,11
1842,1960-07-16,Flyve Tjenesten,Copenhagen - Herning,de Havilland DH-89 Dragon Rapide,8,1,8,0,0,9
1843,1960-07-19,Military - Royal Belgian Air Force,Na dato,Fairchild C-119G,37,4,33,4,0,41
1844,1960-07-20,Aeroflot,Leningrad - Syktyvkar,Ilushin IL-14,19,4,19,4,0,23
1845,1960-07-27,Chicago Helicopter Airways,Na dato,Sikorsky S-58C helicopter,11,2,11,2,0,13
1846,1960-07-31,Deutsche Flugdienst,Frankfort - Rimini,Convair CV-240-4,30,4,1,0,0,34
